chr2R,720007,840007,501
chr2R,840008,960008,502
chr2R,960009,1080009,503
chr2R,1080010,1200010,504
chr2R,1200011,1320011,505
chr2R,1320012,1440012,506
chr2R,1440013,1560013,507
chr2R,1560014,1680014,508
chr2R,1680015,1800015,509
chr2R,1800016,1920016,510
chr2R,1920017,2040017,511
chr2R,2040018,2160018,512
chr2R,2160019,2280019,513
chr2R,2280020,2400020,514
chr2R,2400021,2520021,515
chr2R,2520022,2640022,516
chr2R,2640023,2760023,517
chr2R,2760024,2880024,518
chr2R,2880025,3000025,519
chr2R,3000026,3120026,520
chr2R,3120027,3240027,521
chr2R,3240028,3360028,522
chr2R,3360029,3480029,523
chr2R,3480030,3600030,524
chr2R,3600031,3720031,525
chr2R,3720032,3840032,526
chr2R,3840033,3960033,527
chr2R,3960034,4080034,528
chr2R,4080035,4200035,529
chr2R,4200036,4320036,530
chr2R,4320037,4440037,531
chr2R,4440038,4560038,532
chr2R,4560039,4680039,533
chr2R,4680040,4800040,534
chr2R,4800041,4920041,535
chr2R,4920042,5040042,536
chr2R,5040043,5160043,537
chr2R,5160044,5280044,538
chr2R,5280045,5400045,539
chr2R,5400046,5520046,540
chr2R,5520047,5640047,541
chr2R,5640048,5760048,542
chr2R,5760049,5880049,543
chr2R,5880050,6000050,544
chr2R,6000051,6120051,545
chr2R,6120052,6240052,546
chr2R,6240053,6360053,547
chr2R,6360054,6480054,548
chr2R,6480055,6600055,549
chr2R,6600056,6720056,550
chr2R,6720057,6840057,551
chr2R,6840058,6960058,552
chr2R,6960059,7080059,553
chr2R,7080060,7200060,554
chr2R,7200061,7320061,555
chr2R,7320062,7440062,556
chr2R,7440063,7560063,557
chr2R,7560064,7680064,558
chr2R,7680065,7800065,559
chr2R,7800066,7920066,560
chr2R,7920067,8040067,561
chr2R,8040068,8160068,562
chr2R,8160069,8280069,563
chr2R,8280070,8400070,564
chr2R,8400071,8520071,565
chr2R,8520072,8640072,566
chr2R,8640073,8760073,567
chr2R,8760074,8880074,568
chr2R,8880075,9000075,569
chr2R,9000076,9120076,570
chr2R,9120077,9240077,571
chr2R,9240078,9360078,572
chr2R,9360079,9480079,573
chr2R,9480080,9600080,574
chr2R,9600081,9720081,575
chr2R,9720082,9840082,576
chr2R,9840083,9960083,577
chr2R,9960084,10080084,578
chr2R,10080085,10200085,579
chr2R,10200086,10320086,580
chr2R,10320087,10440087,581
chr2R,10440088,10560088,582
chr2R,10560089,10680089,583
chr2R,10680090,10800090,584
chr2R,10800091,10920091,585
chr2R,10920092,11040092,586
chr2R,11040093,11160093,587
chr2R,11160094,11280094,588
chr2R,11280095,11400095,589
chr2R,11400096,11520096,590
chr2R,11520097,11640097,591
chr2R,11640098,11760098,592
chr2R,11760099,11880099,593
chr2R,11880100,12000100,594
chr2R,12000101,12120101,595
chr2R,12120102,12240102,596
chr2R,12240103,12360103,597
chr2R,12360104,12480104,598
chr2R,12480105,12600105,599
chr2R,12600106,12720106,600
chr2R,12720107,12840107,601
chr2R,12840108,12960108,602
chr2R,12960109,13080109,603
chr2R,13080110,13200110,604
chr2R,13200111,13320111,605
chr2R,13320112,13440112,606
chr2R,13440113,13560113,607
chr2R,13560114,13680114,608
chr2R,13680115,13800115,609
chr2R,13800116,13920116,610
chr2R,13920117,14040117,611
chr2R,14040118,14160118,612
chr2R,14160119,14280119,613
chr2R,14280120,14400120,614
chr2R,14400121,14520121,615
chr2R,14520122,14640122,616
chr2R,14640123,14760123,617
chr2R,14760124,14880124,618
chr2R,14880125,15000125,619
chr2R,15000126,15120126,620
chr2R,15120127,15240127,621
chr2R,15240128,15360128,622
chr2R,15360129,15480129,623
chr2R,15480130,15600130,624
chr2R,15600131,15720131,625
chr2R,15720132,15840132,626
chr2R,15840133,15960133,627
chr2R,15960134,16080134,628
chr2R,16080135,16200135,629
chr2R,16200136,16320136,630
chr2R,16320137,16440137,631
chr2R,16440138,16560138,632
chr2R,16560139,16680139,633
chr2R,16680140,16800140,634
chr2R,16800141,16920141,635
chr2R,16920142,17040142,636
chr2R,17040143,17160143,637
chr2R,17160144,17280144,638
chr2R,17280145,17400145,639
chr2R,17400146,17520146,640
chr2R,17520147,17640147,641
chr2R,17640148,17760148,642
chr2R,17760149,17880149,643
chr2R,17880150,18000150,644
chr2R,18000151,18120151,645
chr2R,18120152,18240152,646
chr2R,18240153,18360153,647
chr2R,18360154,18480154,648
chr2R,18480155,18600155,649
chr2R,18600156,18720156,650
chr2R,18720157,18840157,651
chr2R,18840158,18960158,652
chr2R,18960159,19080159,653
chr2R,19080160,19200160,654
chr2R,19200161,19320161,655
chr2R,19320162,19440162,656
chr2R,19440163,19560163,657
chr2R,19560164,19680164,658
chr2R,19680165,19800165,659
chr2R,19800166,19920166,660
chr2R,19920167,20040167,661
chr2R,20040168,20160168,662
chr2R,20160169,20280169,663
chr2R,20280170,20400170,664
chr2R,20400171,20520171,665
chr2R,20520172,20640172,666
chr2R,20640173,20760173,667
chr2R,20760174,20880174,668
chr2R,20880175,21000175,669
chr2R,21000176,21120176,670
chr2R,21120177,21240177,671
chr2R,21240178,21360178,672
chr2R,21360179,21480179,673
chr2R,21480180,21600180,674
chr2R,21600181,21720181,675
chr2R,21720182,21840182,676
chr2R,21840183,21960183,677
chr2R,21960184,22080184,678
chr2R,22080185,22200185,679
chr2R,22200186,22320186,680
chr2R,22320187,22440187,681
chr2R,22440188,22560188,682
chr2R,22560189,22680189,683
chr2R,22680190,22800190,684
chr2R,22800191,22920191,685
chr2R,22920192,23040192,686
chr2R,23040193,23160193,687
chr2R,23160194,23280194,688
chr2R,23280195,23400195,689
chr2R,23400196,23520196,690
chr2R,23520197,23640197,691
chr2R,23640198,23760198,692
chr2R,23760199,23880199,693
chr2R,23880200,24000200,694
chr2R,24000201,24120201,695
chr2R,24120202,24240202,696
chr3,1,120001,697
chr3,120002,240002,698
chr3,240003,360003,699
chr3,360004,480004,700
chr3,480005,600005,701
chr3,600006,720006,702
chr3,720007,840007,703
chr3,840008,960008,704
chr3,960009,1080009,705
chr3,1080010,1200010,706
chr3,1200011,1320011,707
chr3,1320012,1440012,708
chr3,1440013,1560013,709
chr3,1560014,1680014,710
chr3,1680015,1800015,711
chr3,1800016,1920016,712
chr3,1920017,2040017,713
chr3,2040018,2160018,714
chr3,2160019,2280019,715
chr3,2280020,2400020,716
chr3,2400021,2520021,717
chr3,2520022,2640022,718
chr3,2640023,2760023,719
chr3,2760024,2880024,720
chr3,2880025,3000025,721
chr3,3000026,3120026,722
chr3,3120027,3240027,723
chr3,3240028,3360028,724
chr3,3360029,3480029,725
chr3,3480030,3600030,726
chr3,3600031,3720031,727
chr3,3720032,3840032,728
chr3,3840033,3960033,729
chr3,3960034,4080034,730
chr3,4080035,4200035,731
chr3,4200036,4320036,732
chr3,4320037,4440037,733
chr3,4440038,4560038,734
chr3,4560039,4680039,735
chr3,4680040,4800040,736
chr3,4800041,4920041,737
chr3,4920042,5040042,738
chr3,5040043,5160043,739
chr3,5160044,5280044,740
chr3,5280045,5400045,741
chr3,5400046,5520046,742
chr3,5520047,5640047,743
chr3,5640048,5760048,744
chr3,5760049,5880049,745
chr3,5880050,6000050,746
chr3,6000051,6120051,747
chr3,6120052,6240052,748
chr3,6240053,6360053,749
chr3,6360054,6480054,750
chr3,6480055,6600055,751
chr3,6600056,6720056,752
chr3,6720057,6840057,753
chr3,6840058,6960058,754
chr3,6960059,7080059,755
chr3,7080060,7200060,756
chr3,7200061,7320061,757
chr3,7320062,7440062,758
chr3,7440063,7560063,759
chr3,7560064,7680064,760
chr3,7680065,7800065,761
chr3,7800066,7920066,762
chr3,7920067,8040067,763
chr3,8040068,8160068,764
chr3,8160069,8280069,765
chr3,8280070,8400070,766
chr3,8400071,8520071,767
chr3,8520072,8640072,768
chr3,8640073,8760073,769
chr3,8760074,8880074,770
chr3,8880075,9000075,771
chr3,9000076,9120076,772
chr3,9120077,9240077,773
chr3,9240078,9360078,774
chr3,9360079,9480079,775
chr3,9480080,9600080,776
chr3,9600081,9720081,777
chr3,9720082,9840082,778
chr3,9840083,9960083,779
chr3,9960084,10080084,780
chr3,10080085,10200085,781
chr3,10200086,10320086,782
chr3,10320087,10440087,783
chr3,10440088,10560088,784
chr3,10560089,10680089,785
chr3,10680090,10800090,786
chr3,10800091,10920091,787
chr3,10920092,11040092,788
chr3,11040093,11160093,789
chr3,11160094,11280094,790
chr3,11280095,11400095,791
chr3,11400096,11520096,792
chr3,11520097,11640097,793
chr3,11640098,11760098,794
chr3,11760099,11880099,795
chr3,11880100,12000100,796
chr3,12000101,12120101,797
chr3,12120102,12240102,798
chr3,12240103,12360103,799
chr3,12360104,12480104,800
chr3,12480105,12600105,801
chr3,12600106,12720106,802
chr3,12720107,12840107,803
chr3,12840108,12960108,804
chr3,12960109,13080109,805
chr3,13080110,13200110,806
chr3,13200111,13320111,807
chr3,13320112,13440112,808
chr3,13440113,13560113,809
chr3,13560114,13680114,810
chr3,13680115,13800115,811
chr3,13800116,13920116,812
chr3,13920117,14040117,813
chr3,14040118,14160118,814
chr3,14160119,14280119,815
chr3,14280120,14400120,816
chr3,14400121,14520121,817
chr3,14520122,14640122,818
chr3,14640123,14760123,819
chr3,14760124,14880124,820
chr3,14880125,15000125,821
chr3,15000126,15120126,822
chr3,15120127,15240127,823
chr3,15240128,15360128,824
chr3,15360129,15480129,825
chr3,15480130,15600130,826
chr3,15600131,15720131,827
chr3,15720132,15840132,828
chr3,15840133,15960133,829
chr3,15960134,16080134,830
chr3,16080135,16200135,831
chr3,16200136,16320136,832
chr3,16320137,16440137,833
chr3,16440138,16560138,834
chr3,16560139,16680139,835
chr3,16680140,16800140,836
chr3,16800141,16920141,837
chr3,16920142,17040142,838
chr3,17040143,17160143,839
chr3,17160144,17280144,840
chr3,17280145,17400145,841
chr3,17400146,17520146,842
chr3,17520147,17640147,843
chr3,17640148,17760148,844
chr3,17760149,17880149,845
chr3,17880150,18000150,846
chr3,18000151,18120151,847
chr3,18120152,18240152,848
chr3,18240153,18360153,849
chr3,18360154,18480154,850
chr3,18480155,18600155,851
chr3,18600156,18720156,852
chr3,18720157,18840157,853
chr3,18840158,18960158,854
chr3,18960159,19080159,855
chr3,19080160,19200160,856
chr3,19200161,19320161,857
chr3,19320162,19440162,858
chr3,19440163,19560163,859
chr3,19560164,19680164,860
chr3,19680165,19800165,861
chr3,19800166,19920166,862
chr3,19920167,20040167,863
chr3,20040168,20160168,864
chr3,20160169,20280169,865
chr3,20280170,20400170,866
chr3,20400171,20520171,867
chr3,20520172,20640172,868
chr3,20640173,20760173,869
chr3,20760174,20880174,870
chr3,20880175,21000175,871
chr3,21000176,21120176,872
chr3,21120177,21240177,873
chr3,21240178,21360178,874
chr3,21360179,21480179,875
chr3,21480180,21600180,876
chr3,21600181,21720181,877
chr3,21720182,21840182,878
chr3,21840183,21960183,879
chr3,21960184,22080184,880
chr3,22080185,22200185,881
chr3,22200186,22320186,882
chr3,22320187,22440187,883
chr3,22440188,22560188,884
chr3,22560189,22680189,885
chr3,22680190,22800190,886
chr3,22800191,22920191,887
chr3,22920192,23040192,888
chr3,23040193,23160193,889
chr3,23160194,23280194,890
chr3,23280195,23400195,891
chr3,23400196,23520196,892
chr3,23520197,23640197,893
chr3,23640198,23760198,894
chr3,23760199,23880199,895
chr3,23880200,24000200,896
chr3,24000201,24120201,897
chr3,24120202,24240202,898
chr3,24240203,24360203,899
chr3,24360204,24480204,900
chr3,24480205,24600205,901
chr3,24600206,24720206,902
chr3,24720207,24840207,903
chr3,24840208,24960208,904
chr3,24960209,25080209,905
chr3,25080210,25200210,906
chr3,25200211,25320211,907
chr3,25320212,25440212,908
chr3,25440213,25560213,909
chr3,25560214,25680214,910
chr3,25680215,25800215,911
chr3,25800216,25920216,912
chr3,25920217,26040217,913
chr3,26040218,26160218,914
chr3,26160219,26280219,915
chr3,26280220,26400220,916
chr3,26400221,26520221,917
chr3,26520222,26640222,918
chr3,26640223,26760223,919
chr3,26760224,26880224,920
chr3,26880225,27000225,921
chr3,27000226,27120226,922
chr3,27120227,27240227,923
chr3,27240228,27360228,924
chr3,27360229,27480229,925
chr3,27480230,27600230,926
chr3,27600231,27720231,927
chr3,27720232,27840232,928
chr3,27840233,27960233,929
chr3,27960234,28080234,930
chr3,28080235,28200235,931
chr3,28200236,28320236,932
chr3,28320237,28440237,933
chr3,28440238,28560238,934
chr3,28560239,28680239,935
chr3,28680240,28800240,936
chr3,28800241,28920241,937
chr3,28920242,29040242,938
chr3,29040243,29160243,939
chr3,29160244,29280244,940
chr3,29280245,29400245,941
chr3,29400246,29520246,942
chr3,29520247,29640247,943
chr3,29640248,29760248,944
chr3,29760249,29880249,945
chr3,29880250,30000250,946
chr3,30000251,30120251,947
chr3,30120252,30240252,948
chr3,30240253,30360253,949
chr3,30360254,30480254,950
chr3,30480255,30600255,951
chr3,30600256,30720256,952
chr3,30720257,30840257,953
chr3,30840258,30960258,954
chr3,30960259,31080259,955
chr3,31080260,31200260,956
chr3,31200261,31320261,957
chr3,31320262,31440262,958
chr3,31440263,31560263,959
chr3,31560264,31680264,960
chr3,31680265,31800265,961
chr3,31800266,31920266,962
chr3,31920267,32040267,963
chr3,32040268,32160268,964
chr3,32160269,32280269,965
chr3,32280270,32400270,966
chr3,32400271,32520271,967
chr3,32520272,32640272,968
chr3,32640273,32760273,969
chr3,32760274,32880274,970
chr3,32880275,33000275,971
chr3,33000276,33120276,972
chr3,33120277,33240277,973
chr3,33240278,33360278,974
